Country,Timestamp,Z_Score,Delay_Z_Score
Austria,2017-06-30 19:40:19.672131,0.20833333333333334,N/A
Austria,2017-07-02 04:43:16.721311,0.16666666666666666,N/A
Austria,2017-07-03 13:46:13.770492,0.08333333333333333,N/A
Austria,2017-07-04 22:49:10.819672,-0.0,N/A
Austria,2017-07-06 07:52:07.868852,-0.041666666666666664,N/A
Austria,2017-07-07 16:55:04.918033,-0.08333333333333333,N/A
Austria,2017-07-09 01:58:01.967213,-0.125,N/A
Austria,2017-07-10 11:00:59.016393,-0.08333333333333333,N/A
Austria,2017-07-11 20:03:56.065574,0.041666666666666664,N/A
Austria,2017-07-13 05:06:53.114754,0.16666666666666666,N/A
Austria,2017-07-14 14:09:50.163934,0.25,N/A
Austria,2017-07-15 23:12:47.213115,0.2916666666666667,N/A
Austria,2017-07-17 08:15:44.262295,0.2916666666666667,N/A
Austria,2017-07-18 17:18:41.311475,0.25,N/A
Austria,2017-07-20 02:21:38.360656,0.16666666666666666,N/A
Austria,2017-07-21 11:24:35.409836,0.125,N/A
Austria,2017-07-22 20:27:32.459016,0.125,N/A
Austria,2017-07-24 05:30:29.508197,0.20833333333333334,N/A
Austria,2017-07-25 14:33:26.557377,0.375,N/A
Austria,2017-07-26 23:36:23.606557,0.5416666666666666,N/A
Austria,2017-07-28 08:39:20.655738,0.7083333333333334,N/A
Austria,2017-07-29 17:42:17.704918,0.875,N/A
Austria,2017-07-31 02:45:14.754098,0.875,N/A
Austria,2017-08-01 11:48:11.803279,0.7083333333333334,N/A
Austria,2017-08-02 20:51:08.852459,0.4583333333333333,N/A
Austria,2017-08-04 05:54:05.901639,0.20833333333333334,N/A
Austria,2017-08-05 14:57:02.950820,-0.041666666666666664,N/A
Austria,2017-08-07 00:00:00,-0.16666666666666666,N/A
Austria,2017-08-08 09:02:57.049180,-0.20833333333333334,N/A
Austria,2017-08-09 18:05:54.098361,-0.20833333333333334,N/A
Austria,2017-08-11 03:08:51.147541,-0.20833333333333334,N/A
Austria,2017-08-12 12:11:48.196721,-0.20833333333333334,N/A
Austria,2017-08-13 21:14:45.245902,-0.16666666666666666,N/A
Austria,2017-08-15 06:17:42.295082,-0.08333333333333333,N/A
Austria,2017-08-16 15:20:39.344262,0.041666666666666664,N/A
Austria,2017-08-18 00:23:36.393443,0.16666666666666666,N/A
Austria,2017-08-19 09:26:33.442623,0.25,N/A
Austria,2017-08-20 18:29:30.491803,0.2916666666666667,N/A
Austria,2017-08-22 03:32:27.540984,0.20833333333333334,N/A
Austria,2017-08-23 12:35:24.590164,0.041666666666666664,N/A
Austria,2017-08-24 21:38:21.639344,-0.08333333333333333,N/A
Austria,2017-08-26 06:41:18.688525,-0.20833333333333334,N/A
